post_id,,username,date_time,comments_raw,
101580828,11667900,Adam Ariffin,Feb-06,Close the all the business for good..,
101580828,11667900,Wong Yking,Feb-06,Very good...10% companies issue fines...hope MOM work harder and aim for 20% companies issue fines,
101580828,11667900,Sp Fairley,Feb-07,"""Close to 140 employers have also been directed to cease operations for serious breaches,"" added the ministry.  ""Cease operations"" in Singapore? ""Cease operations"" with 100% WFH?",
101580828,11667900,Nicholas Neo,Feb-06,Good catch on the companies and the restrictions on the festive celebration. These are all for the good cause to curb the spread of virus. But can we consider stopping imported cases? Fine those who flew in w Covid19 symptoms as well...,
101580828,11667900,Andy Wee,Feb-06,To be fair they get their cue from MOM which at one point was sending signalling of getting workers to go back,
101580828,11667900,Daw Aye Su Naing,Feb-06,The Military is cutting down all internet services and ph lines  in Myanmar  á€•á€¼á€Šá€ºá€•á€™á€¾á€¬á€›á€¾á€­á€á€²á€· á€™á€¼á€”á€ºá€™á€¬á€á€½á€± á€”á€­á€¯á€„á€ºá€„á€¶á€á€€á€¬á€€á€žá€­á€¡á€±á€¬á€„á€º á€á€€á€ºá€”á€­á€¯á€„á€ºá€žá€™á€»á€¾á€–á€¼á€”á€ºá€·á€á€±á€•á€±á€¸á€€á€¼á€•á€« ðŸ˜¢ðŸ™ðŸ™   Dear International Communities! All my families from Myanmar are detained in the dark today. All internet connections had been cut off. Please voice out to stop these inhumane action.Donâ€™t let the world forget about the 53 million people here in Myanmar.  #HearTheVoiceOfMyanmar #JusticeForMyanmar #Stopdictatorship #humanrights #SaveMyammar #JusticeForMyanmar #HelpMyanmar,
101580828,11667900,Joe Power,Feb-06,This weekend onwards all havoc.ðŸ¤£ðŸ¤£,
101580828,11667900,Colin Lam,Feb-06,Just LOCKDOWN again. These will solve all the problems nah.,
101580828,11667900,Junhao Wee,Feb-06,Good good . Donâ€™t want follow rules . Job also lost,
101580828,11667900,Michael Goh,Feb-06,Jail the owners or CEO,
101580828,11667900,Kee Guan Lim,Feb-06,"Nowadays Sick to read CNA News, if it is not Hijack by Scammers then it is Hijack by some FT about their Country Problem, The trouble is this coming Lunar New Year is not a Happy One, why because I use to Wish People a Happy Wealthy Healthy New Year but it seem nothing is coming.",
101580828,11667900,Htet Myet Zaw,Feb-06,Protest against Military Coup in Myanmar https://www.facebook.com/VoA.Burmese.News/videos/690329258296521/,
101580828,11667900,Charles Lim,Feb-07,Tuas area a lot if you wanna get more fine.,
101580828,11667900,Aung Aung,Feb-06,https://www.facebook.com/myanmarnownews/videos/257777979063077/,
101580828,11667900,Sean Lim,Feb-06,Dustybin Tan Lemuel Sim Javier Loke,
101580828,11667900,Oo Nectarine,Feb-07,Jki,
101580828,11667900,Jingo Mwabe Lim,Feb-06,So now who wants to do business in Singapore? Gahmen has to balance reality with policies. Cases in Singapore is already so low compared to other countries yet so caught up with SOPs.,
101580828,11667900,Shine Htet Lwin,Feb-06,Just in: all Internet lines are  cut off in Myanmar. Pls help us! Reject the military,
101580828,11667900,Kumaran Guna,Feb-06,Angelina Mark ,
101580828,11667900,Amanda Chow,Feb-06,Nisha Choudhary ,
101580828,11667900,Peter Ngern,Feb-06,"[ DR. LOUISE LAGENDIJK, MD, PhD: A Harvard-educated doctor with an extensive background in molecular genetics explains messenger RNA and potential autoimmune issues that could result from the new RNA vaccines. ]   https://archive.org/details/dr-louise-explains-messenger-RNA-and-RNA-vaccines  For Truth and Freedom  World Freedom Alliance ðŸ‘‡ðŸ¼ðŸ‘‡ðŸ¼  https://m.facebook.com/story.php?story_fbid=113646157366425&id=100638895333818",
101580828,11667900,Ei Ei Maung,Feb-07,"Dear World,  Myanmar is in the dark now.   The military coup council had ordered internet to be shut down in Myanmar.  Civil disobedience campaigns spread across the country and health professionals are forefront of it.  Many young students, workers and ethnic youth are joining protests across the country to demand the end of military dictatorship once and for all.  The pans and pots bearing campaign still going on at every night 8 PM.   The Committee representing the Union Parliament is formed and endorsed by parliamentarians.  Let the World know that we are resisting the coup and fighting back.   #MilitaryCoup #LatestFromMyanmar #SaveMyanmar #SaveBurma #SupportToCivilDisobedience #WeWantDemocracy #WeNeedJustice #FreeDawAungSanSuuKyi #FreeOurPresident #RejectDictactorship #AgainstMilitaryCoup",
101580828,11667900,Sa Phoe Thar,Feb-06,"Attention Pleaseâ€¼ï¸(6.2.2021) Now all of the phone services and wifi are cut down nationwide again. Guys,please spread what's happening in Myanmar now. For the benefit of the poor people in Myanmar, kindly tell the junta to release the elected government and its officials and acknowledge the recent voting results of the election.",
101580828,11667900,Ei Ei Maung,Feb-07,"Dear World,  Myanmar is in the dark now.   The military coup council had ordered internet to be shut down in Myanmar.  Civil disobedience campaigns spread across the country and health professionals are forefront of it.  Many young students, workers and ethnic youth are joining protests across the country to demand the end of military dictatorship once and for all.  The pans and pots bearing campaign still going on at every night 8 PM.   The Committee representing the Union Parliament is formed and endorsed by parliamentarians.  Let the World know that we are resisting the coup and fighting back.   #MilitaryCoup #LatestFromMyanmar #SaveMyanmar #SaveBurma #SupportToCivilDisobedience #WeWantDemocracy #WeNeedJustice #FreeDawAungSanSuuKyi #FreeOurPresident #RejectDictactorship #AgainstMilitaryCoup",
101580828,11667900,Ei Ei Maung,Feb-07,"Dear World,  Myanmar is in the dark now.   The military coup council had ordered internet to be shut down in Myanmar.  Civil disobedience campaigns spread across the country and health professionals are forefront of it.  Many young students, workers and ethnic youth are joining protests across the country to demand the end of military dictatorship once and for all.  The pans and pots bearing campaign still going on at every night 8 PM.   The Committee representing the Union Parliament is formed and endorsed by parliamentarians.  Let the World know that we are resisting the coup and fighting back.   #MilitaryCoup #LatestFromMyanmar #SaveMyanmar #SaveBurma #SupportToCivilDisobedience #WeWantDemocracy #WeNeedJustice #FreeDawAungSanSuuKyi #FreeOurPresident #RejectDictactorship #AgainstMilitaryCoup",
101580828,11667900,Zay Yar,Feb-06,Please watch this  https://www.facebook.com/myanmarnownews/videos/248321590091960/,
101580828,11667900,RÄ—e Thando,Feb-06,"WELCOME TO ALL THE TEMPLE HEADQUARTER GENERAL GRANDMASTER FAMILY ROUND THE WORLD HAIL THE LIGHT ILLUMINATIAM BROTHERHOOD FAMILY. WE BRING YOU PEACE AND HAPPY LIFE HOW TO GET JOINED THE FAMILY VIA WHATSAPP+27739734018 Million Of People From All Work Of Life Have Committed Themselves To The Illuminatiâ€™s Global Work For The Betterment Of The Human Species By Giving All Divisions Of Religious Geographical, Or Political Beliefs, Followers Of The Light Strive To Form A Planet  Where All People In All Places Can Live In Abundance And Prosperity HOW TO GET JOINED VIA HEADQUATER ORGANIZATION TEMPLE FAMILY WHATSAPP NUMBER+27739734018",
101580828,11667900,Ryan Fletcher,Feb-06,"Bitcoin trading is extremely profitable when using the right channel, with a good manager that has good techniques, everyday I earn ðŸ’µworth of Bitcoin direct to my wallet, with a minimum investment . Interested persons can also start making money from this too just click on the link and start your Investment with Mr Cj Arete .ðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡https://www.facebook.com/Cj.Arete.fxcoach",
101580828,11667900,Miller Frederick,Feb-06,"I have always like investing in Bitcoin. I now own Bitcoins. Itâ€™s a store of value for me, Itâ€™s also a good investment vehicle if you have an appetite for risk. Because i almost gave up but all thanks to Mrs Nicole vieira  whom made me believe that there are still genuine traders in the world. she handled my trade with her Bitcoin/Forex trading company and i was able to earn $3,200 in just 7 days. Thanks so much ma'am and i must broadcast your good work everywhere i go. Please you all should contact her now on facebook through the link below to get started now ðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡https://www.facebook.com/Nicolefx.vieira.forextrade",
101579861,48497900,Martin Gregory Goh,"Dec 31, 2020",Curious.... why charged by URA?,
101579861,48497900,HL Yam,"Dec 30, 2020",Expect more such news in the coming weeks. The night pubs and bars have been closed for months and it's not surprising they are doing this to recover from their huge losses.,
101579861,48497900,Austen Teng,"Dec 30, 2020",lmaooo does that one shirt really say 'positive' like positive for covid,
101579861,48497900,Zay Linn,"Dec 30, 2020",They are not so invisible after all. ðŸ˜Œ,
101579861,48497900,Salim Mat,"Dec 30, 2020",.......and those imported MOFOS with fake certificates went unpunished!,
101579861,48497900,Amy Teo,"Dec 31, 2020","it takes 2 hands to clap.  while the merchants needed to ensure and comply to the regulations, co-operation is needed from the patrons.  I've encountered numerous occasions where when these people are reminded and told, they are so reactive and offended.  simply too egoistical... sigh...!",
101579861,48497900,Jack Daniel,"Dec 30, 2020","""Invincible""  Noodle House.  They took it literally ðŸ˜œ",
101579861,48497900,Debbie Chan,"Dec 31, 2020",Not so sure invincible after all....all r vulnerable to covid 19. Must be too taken away by its name that the shop thinks that it has immunity from covid19 .,
101579861,48497900,NurImah Fad,"Dec 31, 2020",I think they testing water to see what level of invincibility are they at. - Fad,
101579861,48497900,Johnny Lim,"Dec 30, 2020",why want to challenge our Gov....! They are always smarter than you guys ....ðŸ˜œ,
101579861,48497900,Kilo Lima,"Dec 30, 2020","""Invincible"". ðŸ˜",
101579861,48497900,Mike Goh,"Dec 30, 2020","""The restaurant at 13 Circular Road""  Not at bedok hor!!!! ðŸ˜…",
101579861,48497900,Vimala Suppiah,"Dec 30, 2020","They thought can be ""invincible"" like the shop name. Unfortuntely cannot already",
101579861,48497900,See Han Wei,"Dec 30, 2020",Who order X.O noodle after hours ?,
101579861,48497900,Ken Ng,"Dec 31, 2020",Invincible is not invisible ðŸ˜‚,
101579861,48497900,LY Lee,"Dec 31, 2020",So the restaurant is not invincible after all. ,
101579861,48497900,Shanti Krishna,"Dec 30, 2020",Ppl.wont learnn.not scared ðŸ˜´ðŸ˜´,
101579861,48497900,Top FanJames Wong Kamkiat,"Dec 31, 2020",Charge the patrons as well; patrons themselves need to cooperate n comply with the regulations as well. Why made it so difficult for the restaurateurs?  Just leave at the regulated time...,
101579861,48497900,Ross Solomon,"Dec 31, 2020",I guess itâ€™s not Invincible after all! ðŸ¤£ðŸ¤£ðŸ¤£,
101579861,48497900,Top FanJC Guan,"Dec 31, 2020",There's 1 positive seated in the pix. The shirt says so.,
101579861,48497900,Feng Xiao,"Dec 30, 2020",The consequences is no pay leave.,
101579861,48497900,Kim Chi Na,"Dec 30, 2020",Now really invincible liao,
101579861,48497900,Derrick Goh,"Dec 31, 2020","Dont like that lah, the shop's name already tell you that they thought they are ""invincible"" liao lor. Unfortunately they never pick the name ""Untouchable"" or else everybody will be scare of this shop.",
101579861,48497900,Jayson Wan,"Dec 30, 2020",I guess URA has the ability 'Ignore Invincibility' in their stats.,
101579861,48497900,Jenny Lee,"Dec 31, 2020",so what happened to mediacorp Jeffrey Xuâ€™s birthday party group who flout the rules too!!????!?! Are they charged????? ,
101579861,48497900,Josh Savage,"Dec 31, 2020",charge charge charge. govt need money. just pay pay pay mahhh,
101579861,48497900,Lee Amos,"Dec 30, 2020",Sia la  So dark how to eat the bak chor mee sia ?,
101579861,48497900,Hongsoo Wee,"Dec 31, 2020","What a name ""Invincible"" some more yet kena caught..lol",
101579861,48497900,TJ Singh,Jan-03,"And while all this witch hunt, imported cases on the increase..!",
101579861,48497900,Cham Fengquan,"Dec 31, 2020",Take vaccine shots have better affirmation on survival than taking what invincible noodles.,
101579861,48497900,Arya Ng,"Dec 31, 2020",But they not invincible?!,
101579861,48497900,Bridget Dorai,"Dec 31, 2020",Charge la but donate the money to hospice.,
101579861,48497900,Hady Azman,"Dec 31, 2020",They thought  they invincible tooo,
101579861,48497900,Eugene Chan,"Dec 31, 2020",Now really become invisible !!,
101579861,48497900,Nicholas Fanyeong,"Dec 31, 2020",10:30pm stop consumption of alcohol â“ I thought no sale after 10:30 â“ This two are different.... So what is the actual law as stated â“No consumption or no sale after 10:30pm.... ðŸ¤”ðŸ¤”ðŸ¤”,
101579861,48497900,Jason Tan,Jan-01,BCM comes with alcohol?!,
101579861,48497900,Ceo Teo,"Dec 31, 2020",how about thoss.TCS actor and actress who breach too? no charge?,
101579861,48497900,Jimmy Lim,Jan-03,"Hahaha ... found this funny ... didnt know a bak chor mee stall serves alcohol. it's so so weird putting them together. But it was a business to be made. And they blew it, i guess. ",
101579861,48497900,Es Lim,"Dec 31, 2020",URA?,
101579861,48497900,Sarjan Has,Jan-03,"Gd job, We do our best to prevent it and this clown bosses just want biz and dont care about the virus. Might as well suspend their license is better rather then only fines. Suspend a month.",
101579861,48497900,Lee Kok Liang,"Dec 31, 2020",Bedok again?,
101579861,48497900,Ivan Tan,"Dec 31, 2020",Charge them  Give them a 5 Digit Fine,
101579861,48497900,Jase Teo,"Dec 31, 2020",Stop the stupid restriction of 10pm alcohol ban. Knnz,
101579861,48497900,PL Chan,"Dec 31, 2020",Noodles and bak chor stick too close together .,
101579861,48497900,James Chia,"Dec 31, 2020",Warning to other restaurants,
101579861,48497900,Jeffery Anthony,Jan-03,We only got the 10.30pm law in SG when the SPF failed in the little India riots. Shanmugam them came out with this law and infringed all our civil rights....and NO S[porean was involved in the riots. Now they arrest for consumption after 10.30pm when that should not have even been created as a law against all of us in the first place,
101579861,48497900,Tom Han,Jan-03,This restaurants getting so much aids from Garment n yet at the same time breaking the laws... ðŸ™ƒðŸ¤·â€â™‚ï¸,
101579861,48497900,Michael Lim,Jan-01,Should send more man to catch this offender and suspend their licence and heavy fine to them.,
101579861,48497900,Victor Lim,"Dec 31, 2020",They might escape being detected if they were Invisible,
101579861,48497900,Cristina Volkova,"Dec 31, 2020","Success usually comes to those who are looking for it. Opportunities don't happen, you create it. That is why I created this wonderful opportunity for my future by investing with Mrs Joan Kornilova who I checked her profile she is actually the best I have encountered since i started my quest for online investment. I started with her and got my withdrawal exactly when she said it will be. I have made my investment with her join and be a beneficiary also. ðŸ‘‡ðŸ‘‡ðŸ‘‡  https://www.facebook.com/joan.kornilova.7",
101579861,48497900,Doris Tan,Jan-02,ä¸å¬è¯çš„ä¸‹åœºã€‚,
101579861,48497900,Goh Eng Chin,Jan-01,Really meh,
101579861,48497900,Joseph Williams,Jan-01,Leave people alone. ,
101579861,48497900,Avan Ling Lee Siang,"Dec 31, 2020",Michelle Tay Mel Mel  hahahaha ,
101579861,48497900,Choong Nam,"Dec 31, 2020",Close down....pls...,
101579861,48497900,Ryan Chiong,"Dec 31, 2020",,
101579861,48497900,Hazette AK,"Dec 31, 2020",Greedy ,
101579861,48497900,Henry Lee,"Dec 31, 2020",,
101579861,48497900,Cp Lee,"Dec 31, 2020",Asking for trouble.,
101579861,48497900,SupraRaja Roger,"Dec 30, 2020",Sebastian Ang Jeffrey Lee,
101579814,61402900,Naryn Lee,"Dec 28, 2020","before covid, itâ€™s difficult to get a table for 2 or 4pax.  Out of sudden, everyone has so many friends want to dine in together. And small family become big family. Now itâ€™s easily to get a table for 2 or 4. As all is asking a table for 8.",
101579814,61402900,Wong Yking,"Dec 28, 2020",Better avoid such crowded place whether is allow 5 or 8 or 10 person,
101579814,61402900,Richard Lim,"Dec 28, 2020",Go to the beach area... go to orchard Road... go to hawker centre.... go to food court... go to RWS... go to Airport... go to everywhere accept Prison! I think everyone is just don't want to face to truth. What's that to hide??? Just do it as long don't get caught la.. ðŸ˜…ðŸ˜…ðŸ¤£ðŸ¤£,
101579814,61402900,Top FanNoel Chong,"Dec 28, 2020","Of course. Because today is Monday. You see Wednesday and Thursday, will be like just come out from prison. ",
101579814,61402900,Allan Tan,"Dec 28, 2020",Good sign of a maturing society.,
101579814,61402900,Yanling Adeline,"Dec 29, 2020",Ownself praise ownself,
101579814,61402900,Daniel Eliza H Tay,"Dec 29, 2020","Nah... they just did not book or go to the right place. Suntec city cafes, fast food and some restaurants have no problem accepting 6 to 8 people per table yesterday. ðŸ˜‚ Some did not have tables 1m apart between strangers.",
101579814,61402900,Hiromi Yamaguchi,"Dec 28, 2020",Glad to see young Gooner there. ,
101579814,61402900,Foxtel Don Ge,"Dec 28, 2020",Virus? What virus.... Donâ€™t think any Singaporean is worry about it.,
101579814,61402900,Kenneth Yeow Jian Jie,"Dec 29, 2020",So they are sticking to small group because there is no bigger table for more than 5?? ðŸ¤”,
101579814,61402900,Kenneth Tan,"Dec 28, 2020",Phase 3 already started for many elderly at hawker centers and recreational spaces. But sadly no safe distance ambassador is able to curtail this. ,
101579814,61402900,Yen Hai,"Dec 28, 2020",Before covid-19 we seldom have a group of 8. Why suddenly want to make up group of 8?,
101579814,61402900,Sify Bonds,"Dec 29, 2020",Be it can 8 persons i will still try to avoid crowded place,
101579814,61402900,Sean Hayashi,"Dec 28, 2020",Today is only Monday. Wait till new year eve and the weekends.,
101579814,61402900,Win Lei,"Dec 28, 2020",Because those 6th 7th and 8th friend alr found another friend.,
101579814,61402900,Wisnu Basktruccii,"Dec 28, 2020",The phase I want........the no face mask phase !! ðŸ˜…ðŸ˜…ðŸ˜…,
101579814,61402900,Tam Wai Seng,"Dec 28, 2020",What's after phase 3?,
101579814,61402900,Lawrence Chaw,"Dec 28, 2020","Phase 3 nuthing much beta leh, how about cb bk again can? I dun wan queues leh.ðŸ˜",
101579814,61402900,Poon Yu Quan,"Dec 28, 2020",Welcome to Phase 30. ,
101579814,61402900,Adam Seah,"Dec 28, 2020",Got vaccine liao mah...so ppl no scare lor...,
101579814,61402900,Alan Shin Chan,"Dec 28, 2020",Is there any difference?,
101579814,61402900,Lim Glenn Joe,"Dec 28, 2020",Dun doubt them. Its coming,
101579814,61402900,å´è£,"Dec 29, 2020",What a dumb post ,
101579814,61402900,Tsuhai Leo,"Dec 28, 2020",Hello Pastry ðŸ¤£,
101579814,61402900,Edmund Zhong,"Dec 28, 2020",Good. Keep to smaller groups to prepare for next circuit breaker. ,
101579814,61402900,Eugene Chan,"Dec 28, 2020",FAKE NEWS!,
101579814,61402900,Jerry Goh,"Dec 28, 2020",Then phase 4 lor,
101579814,61402900,James Chia,"Dec 28, 2020",Maybe still not used to it,
101579814,61402900,Magdalene Goh,"Dec 28, 2020","No need to wait, now a group of 6 chinese aunties and 1 chinese uncle hanging every weekday from 9am to 11am at void deck table with 4 seats of blk 408B Fernvale Road. Call NPC , no one picks up the call.",
101579814,61402900,Galaray Tan,"Dec 28, 2020","U tonight go ayer rajah food centre n see. Last few weekends already see a particular grp always 10 ppl split 2 tables. But kids ""running ard"".",
101577134,80857900,Syed Hafeez Chishty,"Aug 28, 2020",Sometimes customers refuse to adhere to the laws For business they got to move due to cost Everybody is being brief on rules and regulation by the govt Some just tink they above the laws doing tings without respecting At the end of day business suffers due closure. So who is to blame Business operators or customer It is a difficult situation People when socialising They tend to forget this is pandemic. It is a very messy situation,
101577134,80857900,Mei Lim,"Aug 28, 2020","I have been cursed by customers when I said please you aren't supposed to sit here. Not only did I get an earful, I had the man bark: tell your manager don't put stickers here, you put it over there and over there",
101577134,80857900,Artoro A Lee,"Aug 29, 2020",There are many n countless as they choose to take the risk to.please customers n do more business . Get caught is mere bad luck. So there is always the two ways to get it done .....right or wrong.,
101577134,80857900,Edmund Koh,"Aug 27, 2020",If measures are not being relaxed. Means sales will not increase. Then how come JSS is being reduced and no more rental rebate? ,
101577134,80857900,Kent Lim Kim Teck,"Aug 28, 2020","When Gov allow so many import, situation is going to get worst. Who cares !  Me who start to wear mask in end Jan also start to feel the frustration of the double standard",
101577134,80857900,Faith Sun,"Aug 28, 2020","Only protect big businesses and not small businesses. Can have many fly in planes, be in buses and trains but cannot dine in small restaurants.",
101577134,80857900,Charles Lim,"Aug 28, 2020",those huge shopping malls shall only be occupied by supermarkets and clinics and food courts very soon. All pok kai liao...those filthy rich landlords go chiak ka kee liao.,
101577134,80857900,Cheng Zheng Yang,"Aug 27, 2020","What an irony for the restaurant ""The Mask""",
101577134,80857900,Yvonne Lau WaiLeng,"Aug 28, 2020",My heart goes out to business operators knowing the Singapore's customer-is-king attitude.,
101577134,80857900,Michael Tan,"Aug 28, 2020",F&B outlets are the big hit. Coffee Shop are far worse and yet didnâ€™t see any got fines or suspended. ,
101577134,80857900,Royston Soon,"Aug 27, 2020","Time to ease these CB rules la. Such irony to restrict these outlets but yet we see crowding at public transport, coffeeshops and even NDP parade. ",
101577134,80857900,Liow Kian Tat,"Aug 27, 2020",Why never come Geylang Kopitiams to catch??? ðŸ˜›ðŸ˜›ðŸ˜›,
101577134,80857900,Demaco Goh,"Aug 27, 2020",Go East Coast see along the beach. So many Pub peoples drinking n party.,
101577134,80857900,Zana Hassan,"Aug 27, 2020",Aiyoo look at kopi shop very crowded leh.n bus n mrt very very crowded no empty sit..have to stand till joon koon stn.,
101577134,80857900,Poon Yu Quan,"Aug 27, 2020","Actually I find it funny, on one hand government said no gathering of more than 5 person or not to â€˜inter-mingleâ€™ with other table, but on another hand the government allows to have general travellers from Brunei and NZ. How does that constitute being safe from covid, might as well slowly open from 5 to 8 to 10 and so on before opening up to general travellers. ",
101577134,80857900,FengGang Law,"Aug 27, 2020","So if shoppers breach safe distancing measures, shall they suspend the whole shopping mall? ðŸ¤”ðŸ˜ˆ",
101577134,80857900,Top FanGlenn Leong,"Aug 27, 2020",Mr Heng say can book multiple table if from same household mah. Then how will the restaurant know leh? You say can then people book lor. You say can then restaurant take lor. Who's fault now? ðŸ¤·â€â™‚ï¸ðŸ¤·â€â™‚ï¸ðŸ¤·â€â™‚ï¸,
101577134,80857900,Jon,"Aug 27, 2020","Owner : ""it's my restaurant, I set the rules"". ðŸ¤£",
101577134,80857900,Steven Wong,"Aug 28, 2020",Why i dont see any coffee shop ask to close down? If want catch dont do half half la,
101577134,80857900,William Koh,"Aug 28, 2020",Iron hands in the name of hoax safety,
101577134,80857900,Sean Keong,"Aug 27, 2020","Should visit coffee shop. Every night common sight to see many uncles drinking beers, shouting at the top of their lungs. Many tables were so close and more than 5 paxs.",
101577134,80857900,Valerie,"Aug 27, 2020",These restaurants like coming up with their laws,
101577134,80857900,Colin Lam,"Aug 28, 2020",Close all these 10 F&B outlets for 1 month lor.,
101577134,80857900,Olarious GE,"Aug 27, 2020",Why suspend alcohol sales? Isnâ€™t alcohol supposed to kill virus?,
101577134,80857900,Albert Lee,"Aug 28, 2020",Those patrons also la ....,
101577134,80857900,PL Chan,"Aug 27, 2020",Good for the economy and save the jobs . No lockdown please .,
101577134,80857900,Cassy Ang,"Aug 27, 2020",Why nowadays certain places taking temperature is not required!!??  Has this procedure been change due to low Covid19 cases in SG??,
101577134,80857900,Gan Yung Chyan,"Aug 27, 2020",https://staygate.blogspot.com/2020/08/us-moderna-vaccine-is-also-effective.html,
101577134,80857900,ã‚¢ãƒ©ãƒ³ ãƒ¨ã‚·ãƒŽ,"Aug 28, 2020",Is that the â€œmaskâ€ in the first pic ðŸ¤£,
101577134,80857900,Kel Woo,"Aug 27, 2020",Gd job,
101577134,80857900,Adzri Adziz,"Aug 28, 2020",,
101577134,80857900,Yah Xuan,"Aug 27, 2020",Glen Harris SG takes everything seriously ,
101577134,80857900,Rayner Lim,"Aug 27, 2020",Why I never see them raid kopitiam? Those beer drinking uncles keep on flouting the rules,
101577134,80857900,Sani Ruby Apachi,"Aug 27, 2020",Angel Marjel La Torre,
101577134,80857900,True Singaporean,"Aug 27, 2020",Why never fine NEA when there are consumption of alcohol in hawker centres after 1030pm? Why never close down hawker centres when people mingle between tables?,
101577134,80857900,Sharipap Syed,"Aug 27, 2020",,
101577134,80857900,Edwina Koh,"Aug 27, 2020",ðŸ˜,
101577134,80857900,Irfan Noordin,"Aug 27, 2020",Mohamad Hafiz kedai fav kau,
101577134,80857900,Janet Tan,"Aug 27, 2020",Suspend all alcoholic..,
101577134,80857900,Amanda Ysq,"Aug 27, 2020",En Liang,
101577134,80857900,Prema Latha,"Aug 27, 2020",Jayanthi Balasubramaniam,
101577134,80857900,Ashley Yoon,"Aug 30, 2020",Yili Hwang,
101577134,80857900,Jason Tung,"Aug 27, 2020",Srisun Jesslyn Tan Benson Tan Jun Jiang,
101577134,80857900,Darren Chen,"Aug 27, 2020",Just relax the rules already. Community spread is proven to be low for an extended period.,
101577134,80857900,Zen K,"Aug 28, 2020","Why blame the restaurants only , most dine in customers are grown adults who know the rules, but I seen a lot of them hack Care and mingle across tables. Itâ€™s like â€œaiyah caught also fine restaurant not fine meâ€ attitude.Look the servers are usually occupied, especially during peak hours; they have to take orders, serve and clean itâ€™s not like they are standing there Zou bo. Donâ€™t blame the restaurants, be a responsible customer yourself .",
101577134,80857900,Ya Lun Teo,"Aug 27, 2020"," circuit breaker 2 pls!!!  already 4 months plus, still havent answered for the following yet!!!!! what a shame.... CASE 1,142: SINGAPOREAN MAN The 90-year-old man is a locally transmitted and unlinked case. He was confirmed to have Covid-19 on April 3 and was warded in NCID. HOW HE GOT THE VIRUS??? STILL HAVENT REVEALED THE TRUTH YET, AND YET BECAME 8TH DEATH!!! same for case 16370, case 11714, case 17329, case 4689, case 1516, case 1305, case 1414. case 1528, case 16370, case 14744, case 1323, case 2728, case 1595, case 9682, case 1071, case 1836, case 3145.... still havent revealed the truth yet..... pls reveal asap!!!",
101577134,80857900,Shu Ra Aaron,"Aug 28, 2020",æš®è‰² (Muse) @ Syed Alwi Road.  Super crowded ðŸ˜±ðŸ˜±ðŸ˜±ðŸ˜±ðŸ˜±ðŸ˜±ðŸ˜±ðŸ˜±ðŸ˜±ðŸ˜±,
101577134,80857900,Nigel Nigel,"Aug 27, 2020",Banned Dine in totally. Hawker more happy no need to wash plate and pay table cleaning fee,
101577134,80857900,Diu Lei,"Aug 27, 2020",,
101577134,80857900,Chiang Hoong,"Aug 29, 2020",,
101576998,82287900,Shanavas Vijayan,"Aug 22, 2020","Itâ€™s about bloody time that we Singaporeanâ€™s get to hear and read and see for ourselves, how selfish and inconsiderate we are of others...We blame foreigners for taking away our jobs...well, letâ€™s first learn to be more gracious and thoughtful of others...I go to hawkers centres and I see our fellow citizens, especially those younger , presumably educated ones, still messing up the tables and not cleaning up after themselves. Itâ€™s embarrassing. We may not be able to correct the seniors who may be set in their ways. But the younger generation are just as bad.   Hopefully, we have â€œambassadorsâ€ who prowl the hawker centres during lunch time and call out to those who leave messy tables to clean up after themselves...fine them if they donâ€™t do so...",
101576998,82287900,Lawrence Soh,"Aug 22, 2020","If you let your elderly parents or grandparents clean the public toilets for a living, or clear the hawkers centres tables of nasal tissues, sputum and infected body fluids on food court tables for their monthly wages, it's Elderly Abuse. Elderly persons have lower body immunity, may have chronic medical problems & not suitable for such jobs.  If society let the old and bent push heavy cardboards on the hot sun, on busy roads (those we often see) & brush it aside as ""exercise"", instead of collecting their monthly CPF in retirement, something is really wrong with society.",
101576998,82287900,Cheng Kim Siang,"Aug 21, 2020","Remember the return tray  campaign few years ago?..I remembered a lot of keyboard warriors comments,why should i clear my tray after i finished my food..If i clear tray for the cleaners,they will be out of job...Till today a lot of people still unwilling to clear their tray after finish their food at hawker centers,kopi tiam and food court...",
101576998,82287900,Jeffrey Say,"Aug 21, 2020","I am disappointed that in spite of all the public campaigns and the pandemic, people are still exhibiting filthy habits. I believe that Singaporeans can do much better than this!",
101576998,82287900,Chan Yuet Yee,"Aug 22, 2020","Public hygiene does not exist in SG. One look at our hawker centers says it all.  The filth left behind by the people on the table after a meal makes one puke. This disgusting habit is displayed by the young and old, educated or uneducated. Our people just do not have what it takes to  be socially responsible citizens. It sad so sad",
101576998,82287900,Chandrika Nair,"Aug 22, 2020","I am so glad the hawkers, chefs and everyone involved in the food business is wearing a mask. This should go on forever whether there is virus or no virus. ",
101576998,82287900,Ah Keng Lim,"Aug 22, 2020","the minister is mistaken. singaporeans are ensuring that the cleaners have a job. otherwise if they don't litter, then what are the cleaners going to do? they be jobless!",
101576998,82287900,Mike Hoh,"Aug 22, 2020","Asians behavior is sad, they don't respect low paying jobs  .",
101576998,82287900,Allan Tan,"Aug 21, 2020","Pay cleaners much more than current wages, that would be a great start.",
